00:11.035885;2.29380232016;2.67008662509;3.0570728009;3.45530162385;3.86531387019;4.28765031616;4.72285173802;5.17145891202;5.63401261441;6.11105362143;6.60312270934;7.11075768872;7.63430072899;8.17378011426;8.72919584453;9.30048499672;9.88723063211;10.4888921041;11.1049286364;11.7347994529;12.3779637771;13.033880833;13.7020098442;14.3818100345;15.0727406277
00:11.075772;2.4586464664;2.83958895891;3.23147207417;3.63483658843;4.05022327795;4.47817291897;4.91922628775;5.37392416053;5.84280731356;6.3264165231;6.82529256539;7.33993634794;7.87051525956;8.41703051617;8.97947891939;9.55765868393;10.1510563094;10.7591310197;11.3813420384;12.0171485894;12.6660098963;13.327385183;14.0007336731;14.6855145905;15.3811871588
00:11.115714;2.62348621416;3.00913403035;3.40595833212;3.81449989572;4.23529949739;4.6688979134;5.11583591997;5.57665429338;6.05189380986;6.54209524567;7.0477986764;7.569391976;8.10692162061;8.66038761022;9.22974963021;9.81463325152;10.414498871;11.0288057123;11.6570129994;12.2985799558;12.9529658054;13.6196297719;14.298031079;14.9876289506;15.6878826103
00:11.155851;2.78832617304;3.17872363125;3.58053059555;3.99428784217;4.42053614737;4.85981628741;5.31266903852;5.77963517697;6.261255479;6.75807072086;7.27059924955;7.79905952073;8.34345613692;8.90378842287;9.47990433975;10.0713100105;10.677464659;11.2978275088;11.9318577838;12.5790147077;13.2387575042;13.9105453972;14.5938376102;15.2880933672;15.9927718919
00:11.195760;2.95736287828;3.35267398394;3.75963063998;4.17877362267;4.61064370824;5.05578167296;5.51472829306;5.9880243448;6.47621060442;6.97982782287;7.49930783028;8.03472418269;8.5860768801;9.15334315292;9.73619942589;10.3341094085;10.9465323244;11.5729273974;12.2127538512;12.8654709097;13.5305377964;14.2074137353;14.89555795;15.5944296644;16.303488102
00:11.235763;3.12220308339;3.52234513978;3.9343601376;4.35878885311;4.79617206255;5.24705054218;5.71196506825;6.191456417;6.68606536469;7.19632234278;7.72250342517;8.26462085255;8.82267461178;9.39655961318;9.98581170938;10.5898901241;11.2082540812;11.8403628042;12.4856755171;13.1436514436;13.8137498073;14.4954298321;15.1881507416;15.8913717597;16.6045521101
00:11.275783;3.2968212682;3.70212031442;4.11953022167;4.5495917662;4.99284572426;5.4498328721;5.92109398596;6.40716984211;6.90860121679;7.42585733552;7.95904976263;8.50817853475;9.07323287768;9.65394539915;10.2497870958;10.8602171915;11.4846949098;12.1226794746;12.7736301096;13.4370060385;14.1122664852;14.7988706733;15.4962778266;16.2039471688;16.9213379238
00:11.315744;3.46585449528;3.8761816396;4.29884710273;4.7343916609;5.18335609036;5.64628116737;6.12370766818;6.61617636903;7.12422429494;7.64818341818;8.18807888642;8.74391069966;9.31561021396;9.90275216306;10.5047958296;11.1212004373;11.75142521;12.3949293713;13.0511721451;13.7196127551;14.399710425;15.0909243786;15.7927138396;16.5045380319;17.225856179
00:11.355763;3.64047679073;4.05603289629;4.48415940406;4.92539709031;5.38028673127;5.84936910321;6.33318498237;6.83227514499;7.34713829649;7.87793677617;8.42467160085;8.98733915274;9.56573226024;10.159335778;10.7676089298;11.3900109393;12.0260010303;12.6750384267;13.336582352;14.01009203;14.6950266846;15.3908455395;16.0970078184;16.812972745;17.5381995431
00:11.395771;3.8192880914;4.24023240144;4.67398177044;5.12107697465;5.58205879031;6.05746799368;6.547845361;7.05373083805;7.575508163;8.11322183296;8.66687184791;9.23641603937;9.82147575194;10.421511218;11.0359816614;11.6643463058;12.306064375;12.9605950927;13.6273976827;14.3059313687;14.9956553745;15.6960289238;16.4065112404;17.126561548;17.8556390704
00:11.435890;3.9980995719;4.42446372494;4.86386462101;5.31684303637;5.78393974725;6.26569552991;6.7626511606;7.2753240013;7.80392891409;8.34847017189;8.90894700106;9.48520412277;10.0767460902;10.6830321271;11.3035214571;11.9376733042;12.5849468919;13.2448014441;13.9166961845;14.6000903368;15.2944431249;15.9992137723;16.7138615031;17.4378455407;18.1706251091
00:11.476428;4.17691125957;4.60872444694;5.05380314592;5.51268813275;5.98592018369;6.47404007498;6.9775885623;7.49699879994;8.03234538258;8.58362831022;9.15082528308;9.73361446153;10.3314597171;10.9438202736;11.5701553547;12.2099241841;12.8625859857;13.5275999832;14.2044254003;14.8925214608;15.5913473884;16.3003624069;17.01902574;17.7467966115;18.4831342451
00:11.515890;4.36550039605;4.80308964907;5.25418259489;5.71932000976;6.19904266992;6.69389135163;7.20439545951;7.73082475102;8.27319038752;8.8314923404;9.40562083054;9.99510799287;10.5994130511;11.2179952291;11.8503137505;12.4958278391;13.1539967186;13.8242796128;14.5061357454;15.1990243403;15.902404621;16.6157358115;17.3384771354;18.0700878165;18.8100270785
00:11.555914;4.54851005635;4.99173065723;5.44868310792;5.91990818467;6.40594666375;6.90733932138;7.42455595599;7.95770889519;8.50679817939;9.07181319617;9.65248755813;10.2482924353;10.8586870513;11.48313063;12.1210823952;12.7720015704;13.4353473797;14.1105790465;14.7971557948;15.4945368483;16.2021814307;16.9195487658;17.6460980772;18.3812885889;19.1245795244
00:11.595889;4.73709941354;5.18614768259;5.64915991051;6.12667687356;6.61923934798;7.12738415641;7.65144086253;8.19143391364;8.74736330975;9.31915901686;9.90639385904;10.5085271073;11.1250179855;11.7553257172;12.3989095263;13.0552286365;13.7237422716;14.4039096553;15.0951900113;15.7970425635;16.5089265355;17.2303011511;17.960625634;18.6993592081;19.445961097
00:11.635788;4.92988280739;5.38491186352;5.85413906478;6.33810518742;6.83735100769;7.3523735809;7.88333161249;8.43022598908;8.99305276613;9.57160083758;10.1653539051;10.7737711925;11.3963119235;12.0324353219;12.6816006114;13.3432670157;14.0168937586;14.7019400639;15.3978651553;16.1041282565;16.8201885914;17.5455053835;18.2795378569;19.021745235;19.7715867418
00:11.675799;5.11847227339;5.57937285966;6.05469773045;6.54498766202;7.05078266649;7.57246854258;8.11009076367;8.66364932977;9.23310300058;9.81807521603;10.4180262882;11.0324154408;11.6607018977;12.3023448825;12.956803619;13.6235373309;14.3020052421;14.9916665762;15.6919805571;16.4024064084;17.1224033539;17.8514306174;18.5889474226;19.3344129932;20.087286553
00:11.715852;5.31125603094;5.77817796906;6.25975240888;6.75652012668;7.26899979659;7.79741109367;8.34175873576;8.90204207892;9.47811017526;10.0694696874;10.675579839;11.2958998539;11.9298889558;12.5770063684;13.2367113156;13.908463021;14.5917207085;15.2859436017;15.9905909245;16.7051219005;17.4289957535;18.1616717073;18.9026089856;19.6512668121;20.4071044107
00:11.755877;5.51381703214;5.98708449697;6.47524111225;6.9788276311;7.49827647621;8.03366166631;8.58498320142;9.15221852258;9.73504482942;10.3329259033;10.945320968;11.5716892472;12.2114899647;12.8641823442;13.5292256095;14.2060789844;14.8942016926;15.5930529578;16.3020920038;17.0207780543;17.7485703331;18.484928064;19.2293104707;19.9811767769;20.7399862064
00:11.796037;5.70240649747;6.18159726101;6.67589467131;7.1858304;7.71168872835;8.25348340171;8.811214417;9.38478260623;9.97372884243;10.5775123494;11.1955923508;11.8274280704;12.472478732;13.1302035593;13.8000617762;14.4815126062;15.1740152732;15.8770290009;16.5900130132;17.3124265336;18.043728786;18.7833789942;19.5308363818;20.2855601726;21.0470095904
00:11.836004;5.90496710326;6.39053467064;6.89143952425;7.40815842433;7.94081355657;8.48940503382;9.05392414612;9.634117163;10.2294575874;10.839404643;11.4634175537;12.1009555431;12.751477835;13.4144436532;14.0893122214;14.7755427634;15.4725945028;16.1799266635;16.8969984693;17.6232691437;18.3581979107;19.101243994;19.8518666172;20.6095250043;21.3736783788
00:11.875929;6.111722855;6.60381307608;7.11146989712;7.63503495118;8.17453635024;8.7299740943;9.30128496588;9.88805157835;10.4897332804;11.1057892958;11.7356788483;12.3788611617;13.0347954596;13.7029409659;14.3827569042;15.0737024984;15.7752369722;16.4868195494;17.2079094536;17.9379659086;18.6764481383;19.4228153663;20.1765268164;20.9370417123;21.7038192778
00:11.916150;6.31428447021;6.8127767423;7.32702714623;7.85721225991;8.40333371859;8.96538899249;9.54318586675;10.1362139649;10.7439325108;11.3658007281;12.0012778405;12.6498230719;13.310895646;13.9839547865;14.6684597172;15.3638696618;16.0696438441;16.7852414878;17.5101218167;18.2437440545;18.985567425;19.7350511519;20.491654459;21.2548365701;22.0240567088
00:11.955927;6.51684726168;7.0217512726;7.5425357576;8.0792565876;8.6319137626;9.20047447337;9.78458329643;10.3837015636;10.9972884985;11.6248033251;12.265705267;12.919453548;13.5855073918;14.2633260221;14.9523686628;15.6520945376;16.3619628702;17.0814328844;17.809963804;18.5470148526;19.292045254;20.044514232;20.8038810104;21.5696048128;22.3411448631
00:11.995901;6.73337944628;7.24512963906;7.77280950067;8.31642570728;8.87597797433;9.45133125603;10.0420007737;10.647445751;11.2671254118;11.9004989798;12.5470256787;13.2061647323;13.8773753644;14.5601167986;15.2538482588;15.9580289687;16.6721181521;17.3955750326;18.1278588341;18.8684287803;19.6167440949;20.3722640017;21.1344477244;21.9027544869;22.6766435128
00:12.035918;6.94990781162;7.4684547988;8.00293813099;8.55335780818;9.11969681926;9.70165499025;10.2986985315;10.9102866667;11.5358786197;12.1749336142;12.826910874;13.4912696227;14.1674690842;14.8549684822;15.5532270405;16.2617039828;16.9798585328;17.7071499143;18.4430373511;19.1869800669;19.9384372854;20.6968682304;21.4617321257;22.232488195;23.008595662
00:12.075910;7.16643870081;7.69169997003;8.23289758425;8.79003154347;9.36301308066;9.95139292514;10.5546303007;11.172184431;11.8035145398;12.448079851;13.1053395882;13.7747529751;14.4557792357;15.1478775935;15.8505072723;16.563127496;17.2851974882;18.0161764727;18.7555236732;19.5026983135;20.2571596174;21.0183668086;21.7857791108;22.5588557478;23.3370559433
00:12.115895;7.38717133176;7.91918863425;8.46714228173;9.03102565024;9.61060115843;10.2053457179;10.8147185525;11.4381788859;12.0751859419;12.7251989441;13.3876771165;14.0620796826;14.7478658663;15.4444948914;16.1514259815;16.8681183604;17.5940312519;18.3286238797;19.0713554676;19.8216852393;20.5790724185;21.3429762291;22.1128558947;22.8881706392;23.6683796862
00:12.155911;7.60370547492;8.14226672714;8.69676432437;9.26714682392;9.85301664511;10.4538334584;11.0690564875;11.6981449562;12.3405580882;12.9957551073;13.6631952372;14.3423377017;15.0326417245;15.7335665294;16.4445713402;17.1651153805;17.8946578742;18.6326580449;19.3785751165;20.1318683126;20.8919968571;21.6584199736;22.430596886;23.207986818;23.9900489933
00:12.195952;7.82443407025;8.36958399071;8.93066896385;9.50751979789;10.0996348236;10.7064732646;11.3274943448;11.9621572879;12.6099213177;13.2702456578;13.942589532;14.6264121642;15.321172778;16.0263305971;16.7413448454;17.4656747466;18.1987795245;18.9401184027;19.689150605;20.4453353553;21.2081318772;21.9769993944;22.7513971309;23.5307843101;24.3146201561
00:12.235959;8.05074442663;8.60256676173;9.17029933714;9.7536069703;10.3519523766;10.9647947798;11.5915934036;12.2318074718;12.8848962081;13.5503188364;14.2275345802;14.9160026635;15.6151823098;16.3245327431;17.043513187;17.7715828653;18.5082010017;19.25282682;20.0049195439;20.7639383973;21.5293426037;22.3005913871;23.0771439711;23.8584595794;24.6439974359
00:12.275928;8.28124738518;8.83978257726;9.41413977358;10.0038477267;10.6083656603;11.2271527983;11.8596683643;12.505371582;13.1637216754;13.834177868;14.5161993836;15.2092454461;15.9127752791;16.6262481063;17.3491231517;18.0808596388;18.8209167914;19.5687538334;20.3238299884;21.0856044802;21.8535365325;22.6270853691;23.4057102137;24.1888702902;24.9760248222
00:12.316180;8.52152588025;9.08696025816;9.66804145244;10.26423887;10.8750117347;11.4998192702;12.1381207003;12.7893752487;13.4530421391;14.1285805954;14.8154498412;15.5131091003;16.2210175966;16.9386345536;17.6654191952;18.4008307451;19.1443284271;19.8953714649;20.6534190823;21.417930503;22.1883649508;22.9641816493;23.7448398225;24.529798694;25.3185174875
00:12.355947;8.75203021877;9.32395589403;9.91131624245;10.513570522;11.1301779563;11.7605977692;12.4042891844;13.0607114257;13.7293237168;14.4095852816;15.1009553436;15.8028931267;16.5148578546;17.2363087512;17.96670504;18.7055059449;19.4521706897;20.206158498;20.9669285936;21.7339402004;22.5066525419;23.284524842;24.0670163245;24.853586213;25.6436937314
00:12.395957;8.99231338714;9.5708414107;10.1645751309;10.7729737715;11.3954965563;12.0316027089;12.6807514532;13.3424020129;14.0160136117;14.7010454735;15.3969568219;16.1032068806;16.8192548736;17.5445600244;18.2785815569;19.0207786948;19.7706106618;20.5275366817;21.2910159783;22.0605077752;22.8354712963;23.6153657654;24.399650406;25.1877844421;25.9792270973
00:12.436034;9.23679482696;9.82186454128;10.4219096544;11.03638939;11.6647629718;12.3064896237;12.9610285694;13.6278390325;14.306380237;14.9961114064;15.6964917646;16.4069805353;17.1270369423;17.8561202093;18.5936895601;19.3392042184;20.0921234079;20.8519063525;21.6180122758;22.3899004016;23.1670299538;23.9488601559;24.7348502318;25.5244594052;26.3171468998
00:12.475946;9.48684546619;10.0784296291;10.6847563416;11.3052848275;11.9394743105;12.5867840144;13.2466731629;13.9186009798;14.6020266888;15.2964095136;16.0012086781;16.715883406;17.439892921;18.1726964468;18.9137532073;19.6625224261;20.4184633271;21.1810351339;21.9496970703;22.7239083601;23.5031282271;24.2868158949;25.0744305873;25.8654315281;26.659277941
00:12.515969;9.7313242855;10.3291121808;10.9414174748;11.5676993912;12.2074171537;12.8600299861;13.5249971121;14.2017777556;14.8898311401;15.5886164896;16.2975930277;17.0162199782;17.7439565648;18.4802620113;19.2245955415;19.9764163791;20.7351837478;21.5003568713;22.2713949736;23.0477572782;23.8289030089;24.6142913896;25.4033816439;26.1956329955;26.9905046683
00:12.555960;9.9855757096;10.5896483678;11.2080067822;11.8401101765;12.4854177744;13.1433887998;13.8134824763;14.4951580277;15.1878746778;15.8910916503;16.6042681689;17.3268634575;18.0583367397;18.7981472393;19.5457541801;20.3006167858;21.0621942801;21.8299458869;22.6033308298;23.3818083326;24.1648376191;24.951877913;25.7423884381;26.535828418;27.3316570766
00:12.595970;10.2398302886;10.8500239313;11.4742741244;12.1120400918;12.7627810572;13.4259562443;14.101024877;14.7874461789;15.4846793738;16.1921836854;16.9094183376;17.635842554;18.3709155584;19.1140965746;19.8648448262;20.6226195371;21.386879931;22.1570852317;22.9326946629;23.7131674483;24.4979628117;25.2865399769;26.0783581675;26.8728766074;27.6695545204
00:12.635999;10.4940821941;11.1102389112;11.7402253037;12.3835005954;13.03952401;13.7077547713;14.3876521031;15.078675229;15.7802833729;16.4919357584;17.2130916094;17.9432101496;18.6817506027;19.4281721924;20.1819341426;20.942495677;21.7093160194;22.4818543934;23.2595700228;24.0419221314;24.828369943;25.6183726812;26.4113895699;27.2068798327;28.0043026935
00:12.676029;10.7483359404;11.3703035308;12.005876144;12.6545130037;13.3156733337;13.9888163577;14.6734012995;15.3688873828;16.0747338314;16.7903998691;17.5153447195;18.2490276064;18.9909077536;19.7404443849;20.4970967239;21.2603239945;22.0295854203;22.8043402252;23.5840476329;24.368166867;25.1561571515;25.94747771;26.7415877663;27.5379465441;28.3360132671
00:12.716417;11.0067870173;11.6345107641;12.2756133515;12.9295540031;13.5957919427;14.2737863941;14.962996581;15.6628817271;16.3729010563;17.0925137922;17.8211791587;18.5583563794;19.3035046781;20.0560832786;20.8155514046;21.5813682798;22.3529931281;23.1298851731;23.9115036387;24.6973077485;25.4867567263;26.2793097959;27.074426181;27.8715651053;28.6701857927
00:12.756059;11.270812388;11.9042649248;12.5508674108;13.2100790698;13.8813591255;14.5641668018;15.2579613223;15.9622019108;16.6763477911;17.3998581868;18.1321923218;18.8728094199;19.6211687046;20.3767293999;21.1389507295;21.907291917;22.6812121863;23.4601707611;24.2436268651;25.0310397222;25.821868556;26.6155725903;27.4116110488;28.2094431554;29.0085281337
00:12.795836;11.5390402785;12.1781612175;12.8302017183;13.4946210048;14.1708783006;14.8584328295;15.5567438153;16.2652704817;16.9834720525;17.7108077514;18.4467368021;19.1907184285;19.9422118542;20.700676303;21.4655709988;22.2363551651;23.0124880258;23.7934288046;24.5786367253;25.3675710116;26.1596908872;26.954455576;27.7513243016;28.5497562879;29.3492107585
00:12.835867;11.8072655071;12.4519070232;13.1092397864;13.7787230204;14.459815949;15.1519777959;15.8546677848;16.5673451396;17.2894690839;18.0204988415;18.7598936362;19.5071126917;20.2616152318;21.0228604802;21.7903076606;22.5634159968;23.3416447126;24.1244530318;24.9113001779;25.7016453749;26.4949478465;27.2906668164;28.0882615083;28.887191146;29.6869149533
00:12.875844;12.075490516;12.7255095451;13.3879934883;14.0624015695;14.7481930123;15.4448270405;16.1517628778;16.8684597481;17.594376875;18.3289734823;19.0717087938;19.8220420332;20.5794324242;21.3433391907;22.1132215563;22.8885387447;23.6687499799;24.4533144854;25.2416914851;26.0333402028;26.827719862;27.6242896867;28.4225089005;29.2218367272;30.0217323906
00:12.915983;12.3534924717;13.0089387652;13.6766173923;14.3559875769;15.0465085427;15.7476395135;16.4588397129;17.1795683647;17.9092846928;18.6474479208;19.3935172725;20.1469519716;20.9072112419;21.6737543071;22.4460403911;23.2235287174;24.00567851;24.7919489925;25.5817993887;26.3746889223;27.1700768172;27.9674222969;28.7661845854;29.5658229062;30.3658014307
00:12.955967;12.6314906766;13.2922198414;13.9649507145;14.6491425196;15.3442544805;16.049745821;16.7650757647;17.4897035354;18.2230883569;18.9646894529;19.7139660472;20.4703773635;21.2333826256;22.0024410573;22.7770118822;23.5565543241;24.3405276068;25.128390954;25.9196035895;26.713624737;27.5099136203;28.3079294632;29.1071314893;29.9069789224;30.7069782696
00:12.995930;12.9136901045;13.5796388206;14.2573570462;14.9463040048;15.6459389202;16.3557210163;17.0751095167;17.8035636453;18.5405426257;19.2855056816;20.037912037;20.7972209154;21.5628915407;22.3343831366;23.1111549268;23.8926661351;24.6783759853;25.4677437011;26.2602285063;27.0552896245;27.8523862796;28.6509776953;29.4505230954;30.2504828867;31.0504828867
00:13.035987;13.1916887315;13.8626423937;14.5451386277;15.2386366571;15.9425957056;16.6564749971;17.3797337553;18.1118312039;18.8522265666;19.6003790673;20.3557479297;21.1177923775;21.8859716344;22.6597449243;23.4385714709;24.2219104979;25.0092212291;25.7999628882;26.5935946989;27.3895758851;28.1873656705;28.9864232788;29.7862079338;30.5862042504;31.3862042504
00:13.075929;13.4738884304;14.1497876484;14.8370008272;15.5349871906;16.2432059624;16.9611163662;17.6881776259;18.4238489653;19.1675896079;19.9188587777;20.6771156983;21.4418195935;22.212429687;22.9884052027;23.7692053642;24.5542893953;25.3431165197;26.1351459613;26.9298369437;27.7266486907;28.525040426;29.3244713735;30.1244008;30.9244008;31.7244008
00:13.115928;13.7658610102;14.4467378577;15.1386939239;15.8411884324;16.5536806071;17.2756296717;18.0064948499;18.7457353654;19.4928104421;20.2471793037;21.0083011739;21.7756352764;22.5486408351;23.3267770737;24.1095032159;24.8962784855;25.6865621062;26.4798133018;27.275491296;28.0730553126;28.8719645753;29.6716783079;30.471667858;31.271667858;32.071667858
00:13.155945;14.0480638471;14.733620878;15.4300318954;16.1367561229;16.8532527844;17.5789811036;18.3134003042;19.05596961;19.8061482447;20.5633954321;21.327170396;22.09693236;22.872140548;23.6522541836;24.4367324907;25.225034693;26.0166200143;26.8109476782;27.6074769085;28.4056669291;29.2049769636;30.0048662357;30.8048662033;31.6048662033;32.4048662033
00:13.195931;14.3400369945;15.0303044232;15.7311944508;16.4421663011;17.1626791978;17.8921923647;18.6301650255;19.376056404;20.1293257239;20.889432209;21.655835083;22.4279935697;23.2053668928;23.9874142762;24.7735949434;25.5633681183;26.3561930247;27.1515288862;27.9488349266;28.7475703698;29.5471944393;30.3471704515;31.1471704515;31.9471704515;32.7471704515
00:13.235957;14.6320096283;15.3268568347;16.0320968558;16.7471889156;17.4715922376;18.2047660457;18.9461695636;19.6952620151;20.451502624;21.2143506138;21.9832652085;22.7577056318;23.5371311073;24.321000859;25.1087741104;25.8999100854;26.6938680078;27.4901071011;28.2880865894;29.0872656961;29.8871036452;30.6871027072;31.4871027072;32.2871027072;33.0871027072
00:13.275948;14.9281851243;15.6275479695;16.3370721088;17.0562167661;17.7844411651;18.5212045296;19.2659660833;20.01818505;20.7773206534;21.5428321173;22.3141786654;23.0908195214;23.8722139092;24.6578210525;25.447100175;26.2395105004;27.0345112526;27.8315616552;28.630120932;29.4296483069;30.2296038357;31.0296038357;31.8296038357;32.6296038357;33.4296038357
00:13.315944;15.2299298715;15.9337618982;16.6475209061;17.3706661191;18.1026567607;18.8429520549;19.5910112253;20.3462934957;21.1082580898;21.8763642315;22.6500711444;23.4288380522;24.2121241789;24.999388748;25.7900909833;26.5836901087;27.3796453478;28.1774159244;28.9764610622;29.776239985;30.5762358873;31.3762358873;32.1762358873;32.9762358873;33.7762358873
00:13.355965;15.5261059919;16.2341988904;16.9519902516;17.6789392991;18.4145052568;19.1581473483;19.9093247975;20.6674968281;21.4321226638;22.2026615284;22.9785726456;23.7593152392;24.5443485329;25.3331317506;26.1251241158;26.9197848525;27.7165731843;28.5149483349;29.3143695282;30.1142960134;30.9142960134;31.7142960134;32.5142960134;33.3142960134;34.1142960134
00:13.395953;15.8320540314;16.5444205773;17.2662509947;17.9970045075;18.7361403393;19.4831177139;20.237395855;20.9984339865;21.765691332;22.5386271153;23.3167005602;24.0993708903;24.8860973295;25.6763391015;26.4695554301;27.265205539;28.0627486519;28.8616439926;29.6613507849;30.4613394828;31.2613394828;32.0613394828;32.8613394828;33.6613394828;34.4613394828
00:13.436088;16.1380019661;16.85451526;17.580259265;18.3146932048;19.0572763031;19.8074677838;20.5647268706;21.3285127871;22.0982847572;22.8735020046;23.6536237531;24.4381092264;25.2264176483;26.0180082424;26.8123402327;27.6088728427;28.4070652963;29.2063768172;30.0062666292;30.8062665991;31.6062665991;32.4062665991;33.2062665991;34.0062665991;34.8062665991
00:13.475960;16.4439507432;17.1644867479;17.8940216748;18.6320147476;19.37792519;20.1312122258;20.8913350787;21.6577529726;22.4299251311;23.2073107779;23.9893691369;24.7755594318;25.5653408864;26.3581727243;27.1535141694;27.9508244454;28.749562776;29.549188385;30.349164675;31.149164675;31.949164675;32.749164675;33.549164675;34.349164675;35.149164675
00:13.516283;16.7498993985;17.4743367585;18.2075425683;18.9489760518;19.6980964326;20.4543629345;21.2172347814;21.9861711968;22.7606314046;23.5400746286;24.3239600924;25.1117470198;25.9028946346;26.6968621605;27.4931088213;28.2910938407;29.0902764425;29.8901158504;30.6901149601;31.4901149601;32.2901149601;33.0901149601;33.8901149601;34.6901149601;35.4901149601
00:13.555975;17.0558487266;17.784068646;18.5208278059;19.2655854299;20.0178007419;20.7769329656;21.5424413248;22.3137850431;23.0904233445;23.8718154525;24.657420591;25.4466979837;26.2391068543;27.0341064267;27.8311559245;28.6297145715;29.4292415914;30.2291970344;31.0291970344;31.8291970344;32.6291970344;33.4291970344;34.2291970344;35.0291970344;35.8291970344
00:13.596038;17.371566092;18.1035673389;18.8438725694;19.5919410073;20.3472318764;21.1092044004;21.8773178031;22.6510313082;23.4298041394;24.2130955205;25.0003646754;25.7910708276;26.584673201;27.3806310193;28.1784035062;28.9774498856;29.7772293812;30.5772253259;31.3772253259;32.1772253259;32.9772253259;33.7772253259;34.5772253259;35.3772253259;36.1772253259
00:13.636066;17.6775157879;18.4130654985;19.1566923956;19.9078557029;20.6660146442;21.4306284432;22.2011563237;22.9770575094;23.757791224;24.5428166914;25.3315931353;26.1235797794;26.9182358475;27.7150205633;28.5133931506;29.3128128331;30.1127388579;30.9127388579;31.7127388579;32.5127388579;33.3127388579;34.1127388579;34.9127388579;35.7127388579;36.5127388579
00:13.676055;17.9932356711;18.7323299012;19.4792684471;20.2335105323;20.9945153807;21.7617422161;22.5346502621;23.3126987425;24.0953468811;24.8820539017;25.6722790279;26.4654814835;27.2611204923;28.058655278;28.8575450644;29.6572490753;30.4572374222;31.2572374222;32.0572374222;32.8572374222;33.6572374222;34.4572374222;35.2572374222;36.0572374222;36.8572374222
