00:13.235306;48188.1774804;50095.6584384;0.353254640604;7.355;0.552303
00:13.275306;48188.4579889;50095.7540746;0.352381975978;7.405;0.552303
00:13.315306;48188.7390625;50095.8638908;0.352731041828;7.465;0.818154
00:13.355306;48189.0195711;50095.959527;0.352731041828;7.51;0.711225
00:13.395306;48189.3073324;50096.0635806;0.352207443052;7.565;0.662175
00:13.435306;48189.5950938;50096.1676341;0.351334778426;7.61;0.580752
00:13.475306;48189.8828552;50096.2716877;0.351334778426;7.66;0.449298
00:13.515306;48190.1706166;50096.3757413;0.351160245501;7.71;0.528759
00:13.555306;48190.458378;50096.4797949;0.351160245501;7.745;0.485595
00:13.595306;48190.7533923;50096.5922658;0.351509311352;7.78;0.524835
00:13.635306;48191.0411537;50096.6963194;0.352032910127;7.805;0.495405
00:13.675306;48191.3361679;50096.8087904;0.352731041828;7.83;0.46107
00:13.715306;48191.6306171;50096.9070814;0.352905574753;7.84;0.259965
00:13.755306;48191.9256314;50097.0195523;0.353254640604;7.865;0.153036
00:13.795306;48192.2273334;50097.1262607;0.353778239379;7.9;0.329616
00:13.835306;48192.5150948;50097.2303143;0.353778239379;7.925;0.243288
00:13.875306;48192.8167969;50097.3370227;0.353778239379;7.945;0.381609
00:13.915306;48193.1184989;50097.4437311;0.353778239379;7.96;0.228573
00:13.955306;48193.4135132;50097.5562021;0.353952772304;7.97;0.139302
00:13.995306;48193.7152152;50097.6629105;0.35412730523;7.995;0.299205
00:14.035306;48194.0241702;50097.7780362;0.354301838155;8;0.072594
00:14.075306;48194.3191844;50097.8905072;0.35482543693;8.015;0.014715
00:14.115306;48194.6208865;50097.9972156;0.355174502781;8.025;-0.164808
00:14.155306;48194.9225885;50098.103924;0.355523568631;8.025;-0.042183
00:14.195306;48195.2315435;50098.2190498;0.355698101556;8.03;-0.007848
00:14.235306;48195.5265577;50098.3315207;0.355872634482;8.02;-0.043164
00:14.275306;48195.8282598;50098.4382291;0.355872634482;8.015;-0.120663
00:14.315306;48196.1299618;50098.5449375;0.356047167407;8.015;-0.195219
00:14.355306;48196.432229;50098.6658259;0.356221700332;8.01;-0.130473
00:14.395306;48196.733931;50098.7725343;0.356396233257;8.015;-0.109872
00:14.435306;48197.0356331;50098.8792427;0.356396233257;8.015;-0.059841
00:14.475306;48197.3306474;50098.9917136;0.356221700332;8.01;0.017658
00:14.515306;48197.6323494;50099.098422;0.356221700332;8;-0.265851
00:14.555306;48197.9340515;50099.2051304;0.356221700332;8;-0.106929
00:14.595306;48198.2363186;50099.3260188;0.356396233257;8.005;-0.00981
00:14.635306;48198.5380206;50099.4327271;0.356396233257;7.995;-0.073575
00:14.675306;48198.8397227;50099.5394355;0.356570766182;7.995;-0.000981
00:14.715306;48199.134737;50099.6519065;0.356570766182;7.995;0.152055
00:14.755306;48199.436439;50099.7586149;0.356745299108;7.995;0.125568
00:14.795306;48199.7314533;50099.8710859;0.357094364958;7.99;0.073575
00:14.835306;48200.0331553;50099.9777943;0.357094364958;7.98;0.017658
00:14.875306;48200.3421103;50100.09292;0.357268897883;7.975;0.045126
00:14.915306;48200.6371245;50100.205391;0.357268897883;7.98;0.102024
00:14.955306;48200.9388266;50100.3120994;0.357268897883;7.99;0.055917
00:14.995306;48201.2405286;50100.4188078;0.357268897883;7.995;0.222687
00:15.035306;48201.5355429;50100.5312787;0.357268897883;8.005;0.197181
00:15.075306;48201.837245;50100.6379871;0.357268897883;8.015;0.114777
00:15.115306;48202.138947;50100.7446955;0.357268897883;8.02;-0.01962
00:15.155306;48202.4412142;50100.8655839;0.357268897883;8.03;-0.103005
00:15.195306;48202.7429162;50100.9722923;0.357443430808;8.03;-0.100062
00:15.235306;48203.0446183;50101.0790007;0.358316095434;8.025;-0.178542
00:15.275306;48203.3463203;50101.1857091;0.358665161285;8.02;-0.070632
00:15.315306;48203.6485875;50101.3065974;0.35883969421;8.015;-0.066708
00:15.355306;48203.9502895;50101.4133058;0.359014227135;8.01;-0.026487
00:15.395306;48204.2519916;50101.5200142;0.359014227135;8.005;-0.052974
00:15.435306;48204.5470058;50101.6324852;0.35883969421;7.995;0.013734
00:15.475306;48204.8559608;50101.7476109;0.35883969421;7.99;-0.051993
00:15.515306;48205.1576628;50101.8543193;0.35883969421;7.98;-0.048069
00:15.555306;48205.4526771;50101.9667903;0.359014227135;7.985;-0.001962
00:15.595306;48205.7543791;50102.0734987;0.35883969421;7.985;-0.007848
00:15.635306;48206.0493934;50102.1859696;0.35883969421;7.975;-0.026487
00:15.675306;48206.3510954;50102.292678;0.35883969421;7.965;-0.119682
00:15.715306;48206.6527975;50102.3993864;0.359014227135;7.96;-0.079461
00:15.755306;48206.9478118;50102.5118574;0.359014227135;7.96;-0.060822
00:15.795306;48207.2495138;50102.6185658;0.35918876006;7.96;0.100062
00:15.835306;48207.5445281;50102.7310368;0.359363292986;7.955;0.023544
00:15.875306;48207.8462301;50102.8377452;0.359537825911;7.945;0.110853
00:15.915306;48208.1479322;50102.9444536;0.359886891761;7.945;-0.024525
00:15.955306;48208.4429465;50103.0569245;0.360061424686;7.935;-0.022563
00:15.995306;48208.7446485;50103.1636329;0.360410490537;7.935;-0.113796
00:16.035306;48209.0396628;50103.2761039;0.360585023462;7.935;-0.002943
00:16.075306;48209.3413648;50103.3828123;0.360585023462;7.94;-0.023544
00:16.115306;48209.6430669;50103.4895207;0.360934089312;7.94;-0.059841
00:16.155306;48209.9380811;50103.6019916;0.360934089312;7.94;-0.059841
00:16.195306;48210.2397832;50103.7087;0.360934089312;7.94;-0.000981
00:16.235306;48210.5347975;50103.821171;0.361108622238;7.94;0.027468
00:16.275306;48210.8364995;50103.9278794;0.361108622238;7.935;-0.182466
00:16.315306;48211.1382016;50104.0345878;0.361283155163;7.94;0.139302
00:16.355306;48211.4332158;50104.1470587;0.361283155163;7.935;-0.043164
00:16.395306;48211.7349179;50104.2537671;0.361283155163;7.935;-0.014715
00:16.435306;48212.0299321;50104.3662381;0.361632221013;7.93;-0.095157
00:16.475306;48212.3316342;50104.4729465;0.361806753938;7.94;-0.105948
00:16.515306;48212.6333363;50104.5796549;0.361981286864;7.94;0.017658
00:16.555306;48212.9283505;50104.6921258;0.361981286864;7.94;0.030411
00:16.595306;48213.2105543;50104.8303019;0.361981286864;7.95;0.082404
00:16.635306;48213.4988808;50104.9485354;0.361981286864;7.945;-0.109872
00:16.675306;48213.801148;50105.0694237;0.362155819789;7.955;0.020601
00:16.715306;48214.0961622;50105.1818947;0.362330352714;7.955;0.288414
00:16.755306;48214.3911765;50105.2943656;0.362679418564;7.95;0.014715
00:16.795306;48214.6928785;50105.401074;0.362679418564;7.94;-0.120663
00:16.835306;48214.9951457;50105.5219624;0.36285395149;7.935;-0.136359
00:16.875306;48215.29016;50105.6344333;0.36285395149;7.93;-0.065727
00:16.915306;48215.5851742;50105.7469043;0.362679418564;7.925;-0.103986
00:16.955306;48215.8801885;50105.8593752;0.362504885639;7.925;0.02943
00:16.995306;48216.1752028;50105.9718462;0.362504885639;7.92;0.016677
00:17.035306;48216.470217;50106.0843172;0.362330352714;7.915;-0.051012
00:17.075306;48216.7724842;50106.2052055;0.362155819789;7.915;-0.01962
00:17.115306;48217.0674984;50106.3176765;0.361981286864;7.915;0.055917
00:17.155306;48217.3692005;50106.4243849;0.361981286864;7.91;0.064746
00:17.195306;48217.6642148;50106.5368558;0.361806753938;7.905;0.004905
00:17.235306;48217.959229;50106.6493268;0.361632221013;7.9;-0.123606
00:17.275306;48218.2542433;50106.7617977;0.361632221013;7.895;-0.113796
00:17.315306;48218.5492576;50106.8742687;0.361457688088;7.895;-0.007848
00:17.355306;48218.8442718;50106.9867397;0.361457688088;7.89;0.105948
00:17.395306;48219.1459739;50107.093448;0.361457688088;7.885;0.077499
00:17.435306;48219.4409882;50107.205919;0.361457688088;7.875;-0.082404
00:17.475306;48219.7360024;50107.31839;0.361457688088;7.87;-0.105948
00:17.515306;48220.0310167;50107.4308609;0.361457688088;7.875;0.043164
00:17.555306;48220.3187781;50107.5349145;0.361632221013;7.865;0.000981
00:17.595306;48220.6137924;50107.6473855;0.361806753938;7.865;-0.052974
00:17.635306;48220.9088066;50107.7598564;0.361806753938;7.865;0.042183
00:17.675306;48221.2038209;50107.8723274;0.361806753938;7.865;-0.075537
00:17.715306;48221.5055229;50107.9790358;0.361806753938;7.865;0.065727
00:17.755306;48221.8005372;50108.0915067;0.361806753938;7.86;0.050031
00:17.795306;48222.0955515;50108.2039777;0.361806753938;7.855;-0.099081
00:17.835306;48222.3833129;50108.3080313;0.361981286864;7.86;0.030411
00:17.875306;48222.6783271;50108.4205022;0.361981286864;7.855;-0.087309
00:17.915306;48222.9733414;50108.5329732;0.362155819789;7.86;-0.084366
00:17.955306;48223.2683557;50108.6454441;0.362330352714;7.865;-0.031392
00:17.995306;48223.5633699;50108.7579151;0.362330352714;7.88;0.190314
00:18.035306;48223.865072;50108.8646235;0.362330352714;7.88;0.250155
00:18.075306;48224.1600863;50108.9770945;0.362330352714;7.88;0.105948
00:18.115306;48224.4551005;50109.0895654;0.362504885639;7.875;0.139302
00:18.155306;48224.7428619;50109.193619;0.362330352714;7.875;-0.101043
00:18.195306;48225.0378762;50109.30609;0.362330352714;7.875;-0.087309
00:18.235306;48225.3328905;50109.4185609;0.362330352714;7.885;-0.075537
00:18.275306;48225.6345925;50109.5252693;0.362330352714;7.885;-0.06867
00:18.315306;48225.9296068;50109.6377403;0.362155819789;7.885;-0.021582
00:18.355306;48226.224621;50109.7502112;0.362155819789;7.885;-0.133416
00:18.395306;48226.5196353;50109.8626822;0.361981286864;7.885;0.242307
00:18.435306;48226.8146496;50109.9751531;0.361981286864;7.875;-0.083385
00:18.475306;48227.1096638;50110.0876241;0.361981286864;7.87;0.038259
00:18.515306;48227.4046781;50110.2000951;0.361981286864;7.865;-0.125568
00:18.555306;48227.6996924;50110.312566;0.362155819789;7.85;-0.193257
00:18.595306;48227.9947067;50110.425037;0.362155819789;7.85;-0.159903
00:18.635306;48228.282468;50110.5290906;0.362155819789;7.84;-0.242307
00:18.675306;48228.5774823;50110.6415615;0.362155819789;7.835;-0.135378
00:18.715306;48228.8724966;50110.7540325;0.362330352714;7.82;-0.336483
00:18.755306;48229.1675109;50110.8665034;0.362330352714;7.805;-0.060822
00:18.795306;48229.4552722;50110.970557;0.362330352714;7.8;-0.108891
00:18.835306;48229.7502865;50111.083028;0.362504885639;7.77;-0.129492
00:18.875306;48230.0453008;50111.1954989;0.362679418564;7.75;-0.440469
00:18.915306;48230.3330622;50111.2995525;0.362679418564;7.735;-0.328635
00:18.955306;48230.6280764;50111.4120235;0.362679418564;7.705;-0.426735
00:18.995306;48230.90915;50111.5218396;0.362679418564;7.68;-0.509139
00:19.035306;48231.1969114;50111.6258932;0.362679418564;7.64;-0.525816
00:19.075306;48231.4852379;50111.7441267;0.36285395149;7.62;-0.398286
00:19.115306;48231.7729993;50111.8481803;0.36285395149;7.58;-0.436545
00:19.155306;48232.04682;50111.949579;0.363028484415;7.55;-0.317844
00:19.195306;48232.3345814;50112.0536326;0.363028484415;7.515;-0.307053
00:19.235306;48232.615655;50112.1634488;0.363028484415;7.485;-0.288414
00:19.275306;48232.8967286;50112.2732649;0.363028484415;7.455;-0.292338
00:19.315306;48233.1705494;50112.3746637;0.36285395149;7.42;-0.36297
00:19.355306;48233.451623;50112.4844798;0.36285395149;7.375;-0.378666
00:19.395306;48233.7254437;50112.5858786;0.36285395149;7.335;-0.468918
00:19.435306;48233.9992644;50112.6872773;0.362679418564;7.29;-0.498348
00:19.475306;48234.2730852;50112.7886761;0.36285395149;7.255;-0.424773
00:19.515306;48234.5402181;50112.8958374;0.36285395149;7.22;-0.531702
00:19.555306;48234.8140388;50112.9972362;0.363028484415;7.19;-0.426735
00:19.595306;48235.0811718;50113.1043975;0.363028484415;7.155;-0.486576
00:19.635306;48235.3477396;50113.1973789;0.36320301734;7.13;-0.593505
00:19.675306;48235.6148726;50113.3045402;0.36320301734;7.105;-0.640593
00:19.715306;48235.8814404;50113.3975216;0.36320301734;7.075;-0.370818
00:19.755306;48236.1485734;50113.5046829;0.36320301734;7.055;-0.477747
00:19.795306;48236.4084534;50113.6034268;0.363028484415;7.025;-0.408096
00:19.835306;48236.6683335;50113.7021708;0.363028484415;7;-0.322749
00:19.875306;48236.9349014;50113.7951522;0.363028484415;6.96;-0.325692
00:19.915306;48237.1947814;50113.8938961;0.363028484415;6.93;-0.203067
00:19.955306;48237.4546615;50113.99264;0.36285395149;6.88;-0.498348
00:19.995306;48237.7006009;50114.0887292;0.363028484415;6.845;-0.478728
00:20.035306;48237.960481;50114.1874731;0.363028484415;6.795;-0.494424
00:20.075306;48238.2131082;50114.2777997;0.363028484415;6.75;-0.474804
00:20.115306;48238.4657353;50114.3681262;0.363028484415;6.7;-0.534645
00:20.155306;48238.7116748;50114.4642153;0.363028484415;6.655;-0.52974
00:20.195306;48238.9643019;50114.5545419;0.363028484415;6.61;-0.517968
00:20.235306;48239.2102413;50114.650631;0.363028484415;6.56;-0.567018
00:20.275306;48239.4628685;50114.7409576;0.363028484415;6.51;-0.558189
00:20.315306;48239.7015551;50114.8286293;0.363028484415;6.465;-0.772047
00:20.355306;48239.9474945;50114.9247185;0.363028484415;6.42;-0.649422
00:20.395306;48240.1794932;50115.0181528;0.36285395149;6.375;-0.581733
00:20.435306;48240.4181797;50115.1058245;0.36285395149;6.335;-0.497367
00:20.475306;48240.6568663;50115.1934962;0.36285395149;6.285;-0.435564
00:20.515306;48240.8955528;50115.281168;0.363028484415;6.24;-0.532683
00:20.555306;48241.1202987;50115.3661849;0.363028484415;6.195;-0.545436
00:20.595306;48241.3522974;50115.4596192;0.363028484415;6.145;-0.573885
00:20.635306;48241.5837311;50115.5388736;0.36320301734;6.09;-0.852489
00:20.675306;48241.8084769;50115.6238905;0.363028484415;6.045;-0.775971
00:20.715306;48242.0332228;50115.7089074;0.363028484415;5.99;-0.812268
00:20.755306;48242.2579687;50115.7939243;0.36285395149;5.935;-0.651384
00:20.795306;48242.4827145;50115.8789413;0.36285395149;5.875;-0.483633
00:20.835306;48242.7002075;50115.9555408;0.363028484415;5.81;-0.586638
00:20.875306;48242.9110127;50116.0379029;0.363028484415;5.755;-0.580752
00:20.915306;48243.1285057;50116.1145025;0.36320301734;5.69;-0.619011
00:20.955306;48243.3393109;50116.1968646;0.36320301734;5.605;-0.631764
00:20.995306;48243.5501161;50116.2792267;0.36320301734;5.55;-0.666099
00:21.035306;48243.7536684;50116.3531714;0.363377550265;5.485;-0.778914
00:21.075306;48243.9572208;50116.4271161;0.363028484415;5.415;-0.808344
00:21.115306;48244.1607731;50116.5010608;0.36320301734;5.365;-0.736731
00:21.155306;48244.3643254;50116.5750056;0.363028484415;5.3;-0.699453
00:21.195306;48244.56119;50116.6547129;0.36320301734;5.23;-0.717111
00:21.235306;48244.7508016;50116.7260028;0.36285395149;5.16;-0.867204
00:21.275306;48244.9471011;50116.7915301;0.362679418564;5.095;-0.932931
00:21.315306;48245.1367128;50116.86282;0.362330352714;5.03;-0.946665
00:21.355306;48245.3263244;50116.9341099;0.362155819789;4.97;-0.870147
00:21.395306;48245.5092483;50117.0111624;0.362155819789;4.91;-0.821097
00:21.435306;48245.6916071;50117.0740349;0.362155819789;4.85;-0.73575
00:21.475306;48245.8739659;50117.1369074;0.362155819789;4.78;-0.850527
00:21.515306;48246.0496369;50117.2055425;0.361981286864;4.71;-0.976095
00:21.555306;48246.2253079;50117.2741776;0.361806753938;4.645;-0.877014
00:21.595306;48246.4076667;50117.3370501;0.361806753938;4.575;-0.828945
00:21.635306;48246.5760848;50117.3972678;0.361806753938;4.495;-0.8829
00:21.675306;48246.7445029;50117.4574856;0.361632221013;4.415;-0.925083
00:21.715306;48246.9062333;50117.5234658;0.361457688088;4.34;-0.995715
00:21.755306;48247.0673985;50117.5752661;0.361283155163;4.26;-1.017297
00:21.795306;48247.2291289;50117.6412464;0.360759556387;4.185;-0.964323
00:21.835306;48247.3836063;50117.6988093;0.360585023462;4.11;-1.075176
00:21.875306;48247.5380838;50117.7563722;0.360235957612;4.035;-0.906444
00:21.915306;48247.6853084;50117.8055177;0.360061424686;3.965;-0.92214
00:21.955306;48247.8397858;50117.8630806;0.359712358836;3.89;-0.878976
00:21.995306;48247.9803226;50117.9179887;0.35918876006;3.815;-0.925083
00:22.035306;48248.1275472;50117.9671342;0.35883969421;3.745;-0.976095
00:22.075306;48248.268084;50118.0220422;0.35883969421;3.675;-0.831888
00:22.115306;48248.401368;50118.0685329;0.35849062836;3.6;-0.87309
00:22.155306;48248.5346519;50118.1150236;0.358316095434;3.525;-0.87309
00:22.195306;48248.661248;50118.1672769;0.357792496659;3.45;-0.865242
00:22.235306;48248.7945319;50118.2137676;0.357617963734;3.375;-0.836793
00:22.275306;48248.9211281;50118.2660208;0.357617963734;3.3;-0.884862
00:22.315306;48249.0471591;50118.3040941;0.357617963734;3.23;-0.886824
00:22.355306;48249.1665024;50118.34793;0.357443430808;3.155;-0.903501
00:22.395306;48249.2858457;50118.3917659;0.356919832033;3.08;-0.89271
00:22.435306;48249.3985011;50118.4413643;0.356570766182;3.02;-0.828945
00:22.475306;48249.5105915;50118.4767828;0.356047167407;2.945;-0.811287
00:22.515306;48249.6159941;50118.5179638;0.355872634482;2.875;-0.885843
00:22.555306;48249.7280845;50118.5533823;0.355523568631;2.805;-0.861318
00:22.595306;48249.8334871;50118.5945634;0.355174502781;2.735;-0.841698
00:22.635306;48249.9388897;50118.6357444;0.35447637108;2.66;-0.875052
00:22.675306;48250.0370394;50118.6685081;0.354301838155;2.59;-0.851508
00:22.715306;48250.1351892;50118.7012718;0.353254640604;2.535;-0.837774
00:22.755306;48250.2266511;50118.739798;0.352905574753;2.445;-0.877014
00:22.795306;48250.3181131;50118.7783242;0.352556508903;2.375;-0.920178
00:22.835306;48250.4023221;50118.8084331;0.352032910127;2.3;-0.867204
00:22.875306;48250.4865312;50118.838542;0.351334778426;2.225;-0.895653
00:22.915306;48250.5707402;50118.8686508;0.350985712576;2.15;-0.877014
00:22.955306;48250.6549493;50118.8987597;0.350636646726;2.075;-0.860337
00:22.995306;48250.7324706;50118.9346311;0.350287580875;2.01;-0.81423
00:23.035306;48250.802739;50118.9620851;0.35011304795;1.945;-0.76518
00:23.075306;48250.8796952;50118.9837766;0.349938515025;1.875;-0.888786
00:23.115306;48250.9499636;50119.0112306;0.349589449174;1.81;-0.942741
00:23.155306;48251.020232;50119.0386847;0.349240383324;1.75;-0.826983
00:23.195306;48251.0765597;50119.0634839;0.348891317474;1.695;-0.740655
00:23.235306;48251.1468281;50119.0909379;0.348891317474;1.625;-0.841698
00:23.275306;48251.2098436;50119.1099746;0.348716784548;1.565;-0.776952
00:23.315306;48251.2661714;50119.1347738;0.348367718698;1.505;-0.754389
00:23.355306;48251.3224991;50119.159573;0.348018652848;1.45;-0.711225
00:23.395306;48251.3782618;50119.1701923;0.347669586997;1.385;-0.679833
00:23.435306;48251.4345895;50119.1949915;0.347320521147;1.325;-0.695529
00:23.475306;48251.4836644;50119.2113733;0.347145988222;1.275;-0.662175
00:23.515306;48251.5260515;50119.2335177;0.346971455296;1.22;-0.659232
00:23.555306;48251.5751263;50119.2498996;0.346796922371;1.165;-0.777933
00:23.595306;48251.6169483;50119.257864;0.346273323596;1.105;-0.634707
00:23.635306;48251.6593354;50119.2800084;0.34609879067;1.06;-0.723978
00:23.675306;48251.6944696;50119.2937354;0.345924257745;1.01;-0.682776
00:23.715306;48251.7362916;50119.3016999;0.34574972482;0.955;-0.674928
00:23.755306;48251.7714258;50119.3154269;0.34540065897;0.9;-0.664137
00:23.795306;48251.80656;50119.3291539;0.34540065897;0.855;-0.547398
00:23.835306;48251.8416942;50119.3428809;0.345226126044;0.815;-0.50031
00:23.875306;48251.8695755;50119.3481906;0.345226126044;0.77;-0.537588
00:23.915306;48251.8980219;50119.3676801;0.345051593119;0.73;-0.50031
00:23.955306;48251.9259032;50119.3729898;0.344702527269;0.685;-0.541512
00:23.995306;48251.9470968;50119.384062;0.344527994344;0.645;-0.512082
00:24.035306;48251.9749781;50119.3893716;0.344353461418;0.605;-0.495405
00:24.075306;48251.9961716;50119.4004438;0.344178928493;0.565;-0.46107
00:24.115306;48252.0240529;50119.4057535;0.344178928493;0.53;-0.455184
00:24.155306;48252.0452465;50119.4168257;0.344004395568;0.49;-0.467937
00:24.195306;48252.0591872;50119.4194805;0.343829862643;0.45;-0.530721
00:24.235306;48252.0803807;50119.4305527;0.343655329718;0.405;-0.485595
00:24.275306;48252.0943214;50119.4332075;0.343306263867;0.37;-0.406134
00:24.315306;48252.108262;50119.4358623;0.343306263867;0.34;-0.336483
00:24.355306;48252.1155149;50119.4442797;0.343131730942;0.32;-0.291357
00:24.395306;48252.1367084;50119.4553519;0.343131730942;0.3;-0.249174
00:24.435306;48252.1506491;50119.4580067;0.343131730942;0.28;-0.2943
00:24.475306;48252.1506491;50119.4580067;0.343131730942;0.255;-0.314901
00:24.515306;48252.1645898;50119.4606615;0.343306263867;0.23;-0.307053
00:24.555306;48252.1718426;50119.4690789;0.343131730942;0.205;-0.250155
00:24.595306;48252.1857833;50119.4717337;0.343131730942;0.19;-0.21582
00:24.635306;48252.1857833;50119.4717337;0.342957198017;0.17;-0.185409
00:24.675306;48252.199724;50119.4743885;0.342957198017;0.155;-0.229554
00:24.715306;48252.199724;50119.4743885;0.342782665092;0.135;-0.231516
00:24.755306;48252.2069768;50119.4828059;0.342957198017;0.11;-0.256041
00:24.795306;48252.2136646;50119.4770434;0.342957198017;0.095;-0.231516
00:24.835306;48252.2136646;50119.4770434;0.342957198017;0.075;-0.203067
00:24.875306;48252.2209175;50119.4854607;0.342957198017;0.065;-0.182466
00:24.915306;48252.2209175;50119.4854607;0.342782665092;0.05;-0.187371
00:24.955306;48252.2276053;50119.4796982;0.342782665092;0.035;-0.213858
00:24.995306;48252.2276053;50119.4796982;0.342782665092;0.02;-0.22563
